AnalyserDeviceType_ChannelIdentifier_ParameterSet_IsEnabled_ValuePrecision,5152,Variable
AnalyserDeviceType_ChannelIdentifier_ParameterSet_DiagnosticStatus,5153,Variable
AnalyserDeviceType_ChannelIdentifier_ParameterSet_DiagnosticStatus_Definition,5154,Variable
AnalyserDeviceType_ChannelIdentifier_ParameterSet_DiagnosticStatus_ValuePrecision,5155,Variable
AnalyserDeviceType_ChannelIdentifier_ParameterSet_ActiveStream,5156,Variable
AnalyserDeviceType_ChannelIdentifier_ParameterSet_ActiveStream_Definition,5157,Variable
AnalyserDeviceType_ChannelIdentifier_ParameterSet_ActiveStream_ValuePrecision,5158,Variable
AnalyserDeviceType_ChannelIdentifier_Configuration,5159,Object
AnalyserDeviceType_ChannelIdentifier_Configuration_UIElement,5160,Variable
AnalyserDeviceType_ChannelIdentifier_Status,5161,Object
AnalyserDeviceType_ChannelIdentifier_Status_UIElement,5162,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine,5163,Object
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_CurrentState,5164,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_CurrentState_Id,5165,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_CurrentState_Name,5166,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_CurrentState_Number,5167,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_CurrentState_EffectiveDisplayName,5168,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_LastTransition,5169,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_LastTransition_Id,5170,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_LastTransition_Name,5171,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_LastTransition_Number,5172,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_LastTransition_TransitionTime,5173,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_LastTransition_EffectiveTransitionTime,5174,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine,5175,Object
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_CurrentState,5176,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_CurrentState_Id,5177,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_CurrentState_Name,5178,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_CurrentState_Number,5179,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_CurrentState_EffectiveDisplayName,5180,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_LastTransition,5181,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_LastTransition_Id,5182,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_LastTransition_Name,5183,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_LastTransition_Number,5184,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_LastTransition_TransitionTime,5185,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_LastTransition_EffectiveTransitionTime,5186,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_OperatingExecuteSubStateMachine,5187,Object
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_OperatingExecuteSubStateMachine_CurrentState,5188,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_OperatingExecuteSubStateMachine_CurrentState_Id,5189,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_OperatingExecuteSubStateMachine_CurrentState_Name,5190,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_OperatingExecuteSubStateMachine_CurrentState_Number,5191,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_OperatingExecuteSubStateMachine_CurrentState_EffectiveDisplayName,5192,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_OperatingExecuteSubStateMachine_LastTransition,5193,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_OperatingExecuteSubStateMachine_LastTransition_Id,5194,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_OperatingExecuteSubStateMachine_LastTransition_Name,5195,Variable
AnalyserDeviceType_ChannelIdentifier_ChannelStateMachine_OperatingSubStateMachine_OperatingExecuteSubStateMachine_LastTransition_Number,5196,Variable
